,ano,bloco,talhao,corte,tch_bloco
10096,2021,517P0088,1,3,41.88
10097,2021,522P0017,4,3,71.97
10098,2021,303P0020,33,2,119.26
10099,2021,309P0054,17,18,116.25
10100,2021,310P0025,1,18,47.16
10101,2021,409P0026,13,2,78.18
10102,2021,110F0002,105,2,73.28
10103,2021,111F0037,2,7,45.03
10104,2021,116F0020,1,3,94.44
10105,2021,125F0011,1,4,62.71
10106,2021,143F0009,3,3,54.02
10107,2021,520F0022,4,2,84.43
10108,2021,521F0007,2,3,92.88
10109,2021,521F0081,12,5,70.47
10110,2021,602F0005,4,7,77.34
10111,2021,605F0015,50,9,29.49
10112,2021,517P0023,7,18,84.13
10113,2021,521P0013,12,18,124.4
10114,2021,309P0055,4,5,38.59
10115,2021,221P3129,5,2,57.22
10116,2021,222P2325,1,2,76.15
10117,2021,226P2537,8,2,89.72
10118,2021,235P3559,2,2,92.29
10119,2021,221F0017,5,4,44.16
10120,2021,146P4554,1,3,80.73
10121,2021,112P1245,10,3,66.03
10122,2021,121P2127,5,3,73.54
10123,2021,132P3217,7,3,62.67
10124,2021,309P0013,5,6,49.81
10125,2021,310P0048,15,18,91.08
10126,2021,411P0002,10,3,53.38
10127,2021,112F0025,46,3,51.9
10128,2021,112F0043,1,6,43.7
10129,2021,112F0125,4,18,116.24
10130,2021,116F0022,6,5,38.14
10131,2021,133F0045,2,4,41.48
10132,2021,517F0391,2,9,67.9
10133,2021,518F0005,1,3,48.4
10134,2021,520F0022,2,2,84.43
10135,2021,601F0187,8,18,85.77
10136,2021,603F0059,34,6,52.66
10137,2021,225P2564,15,5,55.09
10138,2021,225P2580,3,5,38.88
10139,2021,232P3212,1,4,27.74
10140,2021,235P3533,1,18,76.95
10141,2021,309P0067,2,18,105.67
10142,2021,410P0007,2,5,45.01
10143,2021,410P0016,4,4,80.82
10144,2021,411P0017,2,18,133.3
10145,2021,110F0009,26,2,88.03
10146,2021,411P0009,1,18,102.88
10147,2021,112F0032,7,4,60.36
10148,2021,517F0057,2,3,77.24
10149,2021,521F0024,4,8,47.72
10150,2021,603F0082,2,6,61.18
10151,2021,220P2929,1,4,15.13
10152,2021,224P2442,1,2,58.01
10153,2021,232P3024,1,2,67.0
10154,2021,221F0020,1,3,58.37
10155,2021,112P1247,1,2,95.3
10156,2021,112P1676,10,5,21.67
10157,2021,116P1665,1,4,13.1
10158,2021,117P1753,1,5,97.94
10159,2021,141P4142,15,5,55.72
10160,2021,517P0044,1,3,154.55
10161,2021,522P0034,13,4,83.76
10162,2021,301P0052,3,18,96.45
10163,2021,413P0036,3,2,103.23
10164,2021,308P0000,2,3,46.96
10165,2021,308P0008,2,2,54.47
10166,2021,310P0034,5,4,81.54
10167,2021,111F0001,4,4,65.65
10168,2021,111F0063,1,18,108.48
10169,2021,414P0020,1,18,119.73
10170,2021,110F0002,91,2,73.28
10171,2021,110F0032,3,8,58.1
10172,2021,111F0004,4,6,47.05
10173,2021,111F0014,36,18,107.58
10174,2021,112F0033,1,6,23.03
10175,2021,125F0004,3,2,73.86
10176,2021,125F0069,1,18,112.21
10177,2021,132F0002,3,5,37.19
10178,2021,133F0018,7,2,56.46
10179,2021,135F0015,28,18,116.03
10180,2021,141F0002,124,3,54.83
10181,2021,302F0018,4,18,87.98
10182,2021,302F0252,3,8,68.24
10183,2021,302F0854,7,8,48.83
10184,2021,603F0020,23,18,63.29
10185,2021,606F0165,15,6,47.54
10186,2021,111F0083,3,12,22.67
10187,2021,222P2261,2,18,102.39
10188,2021,232P3233,2,3,26.12
10189,2021,238P3802,7,18,66.4
10190,2021,146P4572,8,3,49.18
10191,2021,116P1644,4,2,77.43
10192,2021,124P2432,2,2,149.08
10193,2021,126P2605,2,4,26.45
10194,2021,135P3545,2,6,17.54
10195,2021,517P0042,3,3,83.01
10196,2021,408P0004,18,4,57.22
10197,2021,408P0039,9,2,40.91
10198,2021,110F0043,1,5,67.98
10199,2021,111F0041,12,9,65.19
10200,2021,112F0089,2,6,28.14
10201,2021,113F0005,7,18,114.02
10202,2021,302F0252,106,5,70.09
10203,2021,308F0817,1,2,59.82
10204,2021,409F0001,32,4,73.95
10205,2021,520F0008,8,3,72.53
10206,2021,521F0022,6,9,70.66
10207,2021,601F0016,3,2,138.04
10208,2021,604F0448,6,18,105.86
10209,2021,222P2285,4,18,84.21
10210,2021,224P2343,2,5,54.9
10211,2021,224P4605,9,5,30.79
10212,2021,225P2516,1,2,74.85
10213,2021,225P2738,2,18,96.47
10214,2021,603P0317,5,5,38.41
10215,2021,605P0308,2,18,77.61
10216,2021,122P2202,6,3,112.68
10217,2021,141P4132,12,5,28.6
10218,2021,141P4143,4,3,82.58
10219,2021,517P0029,17,4,60.74
10220,2021,517P0048,4,3,56.21
10221,2021,301P0007,1,3,42.7
10222,2021,414P0002,2,18,144.08
10223,2021,110F0005,3,8,55.39
10224,2021,110F0008,9,4,55.08
10225,2021,111F0083,1,3,171.79
10226,2021,111F0093,1,2,94.33
10227,2021,116F0048,8,2,79.62
10228,2021,301F0436,3,9,39.26
10229,2021,302F0525,71,2,51.41
10230,2021,517F0386,6,18,103.55
10231,2021,520F0018,6,2,80.63
10232,2021,521F0048,1,3,82.69
10233,2021,601F0453,5,2,102.48
10234,2021,603F0440,2,4,66.28
10235,2021,604F0448,44,18,105.86
10236,2021,224P2332,2,3,14.74
10237,2021,238P3835,8,3,47.78
10238,2021,112P1209,1,4,45.39
10239,2021,112P1276,5,3,74.74
10240,2021,116P1614,1,3,32.72
10241,2021,126P2632,6,5,42.28
10242,2021,134P3412,7,4,37.03
10243,2021,517P0064,1,6,44.16
10244,2021,520P0040,3,3,58.41
10245,2021,310P0043,2,3,52.87
10246,2021,409P0040,6,2,29.11
10247,2021,110F0007,11,2,93.22
10248,2021,111F0037,4,18,89.3
10249,2021,116F0015,2,2,79.59
10250,2021,123F0031,5,6,62.77
10251,2021,125F0024,24,12,41.83
10252,2021,301F0667,3,3,115.73
10253,2021,302F0607,4,18,113.12
10254,2021,601F0220,2,3,63.78
10255,2021,602F0078,3,2,50.14
10256,2021,222P2237,1,2,25.89
10257,2021,227P2726,3,4,15.67
10258,2021,143P4321,4,5,19.23
10259,2021,232P3313,8,4,23.7
10260,2021,235P3501,4,18,76.29
10261,2021,145P4561,1,6,29.04
10262,2021,238P3803,1,18,60.7
10263,2021,220P2042,1,3,35.25
10264,2021,603P0323,1,5,36.14
10265,2021,112P1241,11,2,82.49
10266,2021,116P1245,2,18,80.6
10267,2021,116P1617,5,3,29.47
10268,2021,131P3131,2,18,123.68
10269,2021,134P1532,5,4,46.18
10270,2021,141P4137,4,5,37.32
10271,2021,522P0051,1,5,47.14
10272,2021,301P0050,2,18,125.68
10273,2021,302P0011,6,18,60.61
10274,2021,303P0021,10,18,97.6
10275,2021,309P0034,3,4,40.51
10276,2021,111F0028,3,2,59.21
10277,2021,111F0109,4,18,109.72
10278,2021,113F0011,5,18,109.79
10279,2021,125F0024,23,12,41.84
10280,2021,125F0063,5,18,87.42
10281,2021,133F0022,1,9,88.72
10282,2021,135F0001,1,2,114.1
10283,2021,135F0004,7,18,82.87
10284,2021,141F0002,65,7,58.12
10285,2021,517F0056,1,5,50.53
10286,2021,601F0399,6,3,78.83
10287,2021,606F0024,41,2,70.04
10288,2021,221P2154,1,9,26.07
10289,2021,222P2349,9,18,85.82
10290,2021,112F0025,1,3,48.19
10291,2021,113F0011,15,9,55.62
10292,2021,222P2349,4,18,85.82
10293,2021,224P2314,2,2,53.89
10294,2021,224P2441,2,2,60.22
10295,2021,131F0033,4,4,20.68
10296,2021,230P3055,2,3,42.42
10297,2021,143P4567,6,5,54.46
10298,2021,235P3566,1,3,31.17
10299,2021,603P0333,5,4,62.37
10300,2021,133F0002,5,8,51.1
10301,2021,110P1117,3,18,84.21
10302,2021,111P1166,3,4,40.51
10303,2021,112P1613,4,2,93.65
10304,2021,302P0036,15,3,36.58
10305,2021,409P0025,8,18,99.29
10306,2021,413P0036,5,2,103.23
10307,2021,111F0021,5,5,54.63
10308,2021,112F0010,10,3,51.55
10309,2021,116F0029,3,4,56.94
10310,2021,135F0013,5,18,92.42
10311,2021,606F0024,1,18,88.19
10312,2021,606F0137,27,3,98.23
10313,2021,303P0031,2,2,67.54
10314,2021,112F0105,4,9,38.23
10315,2021,232P3033,2,2,59.64
10316,2021,122P2227,5,5,75.94
10317,2021,126P2636,2,4,47.62
10318,2021,135P3550,1,5,46.76
10319,2021,517P0029,11,4,60.74
10320,2021,301P0010,6,2,80.95
10321,2021,309P0055,7,5,38.59
10322,2021,111F0004,22,18,98.8
10323,2021,111F0104,3,2,83.23
10324,2021,112F0045,9,3,75.65
10325,2021,112F0125,1,18,116.24
10326,2021,125F0011,3,18,99.54
10327,2021,131F0032,10,9,50.65
10328,2021,301F0401,8,3,92.66
10329,2021,302F0252,42,8,71.27
10330,2021,302F0565,1,4,87.19
10331,2021,602F0022,15,4,74.61
10332,2021,601F0381,2,7,99.13
10333,2021,221P3129,4,2,55.8
10334,2021,224P2443,15,4,33.23
10335,2021,224P2455,1,3,12.31
10336,2021,226P2633,5,4,40.67
10337,2021,143P4333,1,4,37.39
10338,2021,221F0066,1,2,107.05
10339,2021,603F0084,3,2,42.01
10340,2021,124P2486,6,4,42.65
10341,2021,126P2629,1,5,46.93
10342,2021,132P3229,1,6,32.9
10343,2021,134P3403,5,18,91.22
10344,2021,517P0080,1,4,66.61
10345,2021,522P0017,8,3,71.96
10346,2021,302P0049,7,7,71.51
10347,2021,408P0039,3,2,40.91
10348,2021,112F0028,3,5,50.67
10349,2021,132F0019,8,2,91.6
10350,2021,135F0015,17,4,37.86
10351,2021,135F0015,6,18,115.26
10352,2021,521F0015,5,7,72.3
10353,2021,521F0181,3,6,45.31
10354,2021,225P2564,5,5,55.06
10355,2021,235P3551,2,2,66.57
10356,2021,238P3919,1,3,10.59
10357,2021,135F0007,41,4,10.62
10358,2021,220F0004,1,5,62.64
10359,2021,605P0321,7,5,52.65
10360,2021,111P1156,1,5,49.36
10361,2021,116P1658,1,3,28.74
10362,2021,123P2331,4,4,56.74
10363,2021,141P4126,5,2,105.33
10364,2021,143P4331,2,2,65.06
10365,2021,517P0018,12,3,58.16
10366,2021,517P0037,1,3,83.29
10367,2021,308P0020,1,4,54.71
10368,2021,308P0064,5,18,88.92
10369,2021,309P0000,2,2,34.69
10370,2021,309P0054,6,18,116.25
10371,2021,310P0014,3,3,56.16
10372,2021,407P0015,10,2,98.36
10373,2021,407P0046,11,2,70.3
10374,2021,408P0004,23,4,21.79
10375,2021,408P0036,8,18,108.39
10376,2021,410P0082,15,2,91.59
10377,2021,111F0047,2,6,63.6
10378,2021,111F0060,6,4,60.82
10379,2021,111F0073,34,5,55.0
10380,2021,112F0023,2,2,124.92
10381,2021,131F0037,2,2,85.7
10382,2021,302F0495,1,6,43.87
10383,2021,517F0019,2,3,58.13
10384,2021,521F0141,3,6,52.66
10385,2021,601F0506,40,4,27.67
10386,2021,605F0009,6,18,96.77
10387,2021,605F0014,9,3,69.45
10388,2021,606F0007,1,2,75.1
10389,2021,606F0027,3,8,61.58
10390,2021,226P2678,8,4,19.83
10391,2021,232P3311,1,18,67.55
10392,2021,238P3801,4,2,60.64
10393,2021,111P1166,4,4,40.51
10394,2021,112P1254,2,2,81.78
10395,2021,112P1276,8,3,74.74
10396,2021,113P1317,4,18,110.79
10397,2021,121P2102,4,4,95.35
10398,2021,121P2128,2,4,36.79
10399,2021,122P2202,4,3,112.68
10400,2021,124P2443,3,18,122.85
10401,2021,224P2453,12,2,64.22
10402,2021,125P2464,2,3,61.91
10403,2021,309P0025,2,4,69.71
10404,2021,407P0026,7,2,35.96
10405,2021,226P2646,1,4,23.57
10406,2021,226P2688,7,3,56.84
10407,2021,407P0041,15,4,47.57
10408,2021,413P0019,6,3,40.61
10409,2021,414P0002,1,18,144.08
10410,2021,110F0029,1,4,86.8
10411,2021,110F0037,2,8,55.65
10412,2021,111F0025,8,8,45.6
10413,2021,111F0107,5,8,37.56
10414,2021,113F0012,31,9,56.72
10415,2021,123F0041,5,18,40.69
10416,2021,603P0074,3,18,17.52
10417,2021,135F0009,1,3,31.24
10418,2021,303F0578,8,3,53.95
10419,2021,601F0482,16,2,87.36
10420,2021,602F0022,14,4,74.61
10421,2021,602F0499,1,3,91.67
10422,2021,603F0425,4,3,67.08
10423,2021,605F0015,53,9,27.82
10424,2021,601P0039,92,6,72.09
10425,2021,225P2545,1,2,67.64
10426,2021,226P2644,3,4,18.15
10427,2021,220P2056,1,4,29.57
10428,2021,606P0310,3,2,81.84
10429,2021,111P1104,1,2,85.47
10430,2021,112P1669,4,3,55.13
10431,2021,116P1246,9,18,100.37
10432,2021,117P1744,2,2,64.4
10433,2021,123P2311,9,18,112.36
10434,2021,134P3421,1,2,52.77
10435,2021,135P3531,9,18,126.65
10436,2021,301P0018,1,4,54.38
10437,2021,303P0021,11,18,97.6
10438,2021,308P0021,7,2,93.83
10439,2021,407P0030,7,4,45.44
10440,2021,408P0023,4,2,80.54
10441,2021,409P0032,9,2,75.23
10442,2021,414P0046,2,5,32.8
10443,2021,125F0020,2,9,62.31
10444,2021,125F0030,7,9,44.44
10445,2021,132F0014,5,2,63.57
10446,2021,133F0046,2,3,43.31
10447,2021,134F0012,2,3,34.35
10448,2021,302F0252,82,2,92.42
10449,2021,302F0300,43,8,61.11
10450,2021,302F0313,13,18,77.45
10451,2021,302F0833,29,4,66.1
10452,2021,601F0001,13,2,55.1
10453,2021,602F0550,2,9,56.89
10454,2021,603F0101,1,5,43.76
10455,2021,604F0020,58,2,97.73
10456,2021,225P2505,1,18,72.54
10457,2021,143F0002,2,2,8.25
10458,2021,112P1226,8,3,46.75
10459,2021,112P1286,8,2,81.24
10460,2021,117P1505,2,2,62.14
10461,2021,123P2345,2,3,38.16
10462,2021,126P2607,5,2,86.98
10463,2021,131P3161,5,5,66.78
10464,2021,141P4127,10,3,72.11
10465,2021,517P0031,1,18,69.19
10466,2021,522P0000,1,4,91.86
10467,2021,301P0012,6,2,62.81
10468,2021,408P0023,6,2,80.54
10469,2021,111F0049,2,9,43.59
10470,2021,111F0077,9,9,39.56
10471,2021,112F0021,5,5,33.22
10472,2021,123F0031,7,4,61.31
10473,2021,141F0002,75,7,58.12
10474,2021,302F0006,23,9,46.36
10475,2021,302F0495,6,7,40.49
10476,2021,303F0409,6,4,94.63
10477,2021,221P3436,2,18,101.9
10478,2021,222P2262,1,18,99.35
10479,2021,225P2751,4,4,34.56
10480,2021,232P3240,1,4,27.85
10481,2021,603P0317,8,5,38.41
10482,2021,604P0313,2,4,71.1
10483,2021,117P1740,1,18,110.85
10484,2021,123P2355,2,2,88.03
10485,2021,125P2503,4,3,53.95
10486,2021,132P3309,1,3,39.48
10487,2021,134P3447,1,3,50.84
10488,2021,111P1186,9,5,26.47
10489,2021,141P4134,2,3,100.53
10490,2021,301P0010,12,2,126.2
10491,2021,308P0002,7,4,18.23
10492,2021,308P0065,2,18,65.23
10493,2021,408P0040,6,2,87.49
10494,2021,409P0033,2,5,39.91
10495,2021,110F0002,116,18,104.39
10496,2021,111F0013,3,5,43.41
10497,2021,112F0117,2,6,56.84
10498,2021,116F0015,3,2,79.6
10499,2021,124F0001,3,4,49.5
10500,2021,133F0048,1,3,73.48
10501,2021,141F0002,46,4,74.13
10502,2021,302F0300,46,9,53.59
10503,2021,521F0079,5,2,63.75
10504,2021,604F0020,57,3,85.51
10505,2021,220P2914,2,8,27.63
10506,2021,222P2242,1,5,39.27
10507,2021,222P2284,7,18,45.88
10508,2021,224P2346,4,4,21.78
10509,2021,224P2401,2,18,96.57
10510,2021,110P1123,2,2,135.59
10511,2021,113P1304,6,3,72.96
10512,2021,116P1680,1,3,28.51
10513,2021,123P2328,7,18,120.44
10514,2021,126P2606,3,4,39.46
10515,2021,143P4357,6,5,34.51
10516,2021,517P0013,2,4,46.82
10517,2021,309P0054,11,18,116.25
10518,2021,310P0004,4,18,96.07
10519,2021,408P0008,7,3,67.5
10520,2021,112F0062,1,3,85.7
10521,2021,116F0048,3,2,79.62
10522,2021,143F0006,2,18,56.19
10523,2021,301F0611,5,9,33.09
10524,2021,302F0006,18,2,42.1
10525,2021,302F0313,32,5,93.86
10526,2021,309F0808,2,18,95.64
10527,2021,602F0490,1,7,94.58
10528,2021,605F0014,11,18,107.66
10529,2021,606F0027,4,8,58.45
10530,2021,606F0165,33,6,36.57
10531,2021,224P2450,2,2,64.0
10532,2021,143P4338,2,3,21.35
10533,2021,235P3426,2,2,57.82
10534,2021,413P0018,6,4,16.79
10535,2021,143P4209,6,18,102.14
10536,2021,522P0009,6,4,45.6
10537,2021,301P0005,1,3,36.4
10538,2021,303P0027,4,18,118.73
10539,2021,409P0026,10,2,78.18
10540,2021,410P0041,2,2,84.85
10541,2021,414P0037,6,5,56.49
10542,2021,123F0041,3,18,40.69
10543,2021,125F0043,6,18,135.36
10544,2021,131F0012,1,18,129.26
10545,2021,517F0015,2,2,72.02
10546,2021,520F0008,5,3,72.53
10547,2021,521F0029,6,9,61.35
10548,2021,601F0009,12,2,78.74
10549,2021,604F0020,41,3,93.98
10550,2021,220P2901,5,5,61.26
10551,2021,224P2439,2,18,98.25
10552,2021,232P3211,5,5,14.21
10553,2021,112P1211,1,18,102.09
10554,2021,112P1669,6,3,55.13
10555,2021,116P1617,6,3,29.47
10556,2021,124P2443,1,18,122.85
10557,2021,518P0003,7,6,72.34
10558,2021,308P0004,8,2,53.47
10559,2021,308P0020,2,4,54.71
10560,2021,309P0067,5,18,105.67
10561,2021,414P0043,3,9,74.05
10562,2021,110F0001,18,2,105.77
10563,2021,110F0035,17,18,114.12
10564,2021,110F0044,17,3,79.98
10565,2021,111F0060,11,18,103.15
10566,2021,111F0072,26,18,74.04
10567,2021,112F0006,47,2,98.39
10568,2021,123F0018,3,8,42.07
10569,2021,141F0003,20,4,61.44
10570,2021,302F0525,73,2,77.29
10571,2021,303F0867,1,2,77.93
10572,2021,517F0811,2,8,50.83
10573,2021,518F0018,4,4,58.85
10574,2021,601F0132,2,6,81.59
10575,2021,602F0444,9,4,83.19
10576,2021,225P2564,17,5,55.09
10577,2021,235P3560,1,3,33.41
10578,2021,238P3837,4,3,32.95
10579,2021,220P2001,1,3,105.65
10580,2021,220P2022,6,4,73.25
10581,2021,135F0007,70,4,39.81
10582,2021,221F0011,3,2,95.09
10583,2021,605P0316,4,18,71.19
10584,2021,117P1720,2,18,113.8
10585,2021,125P2407,2,2,82.31
10586,2021,133P3302,4,3,32.67
10587,2021,134P3402,1,3,44.44
10588,2021,517P0007,7,5,69.93
10589,2021,518P0003,11,6,77.5
10590,2021,521P0013,19,18,124.4
10591,2021,522P0009,5,4,45.6
10592,2021,303P0021,14,18,97.6
10593,2021,308P0017,3,2,83.61
10594,2021,407P0043,1,3,74.84
10595,2021,409P0035,1,3,19.32
10596,2021,409P0049,4,18,87.51
10597,2021,414P0001,4,6,44.56
10598,2021,414P0003,1,2,112.03
10599,2021,414P0036,7,18,78.7
10600,2021,113F0004,4,3,56.09
10601,2021,135F0017,2,2,34.94
10602,2021,141F0002,59,9,46.64
10603,2021,522F0008,6,4,27.33
10604,2021,601F0495,1,5,49.83
10605,2021,220P2919,2,3,19.32
10606,2021,221P2144,5,5,21.95
10607,2021,222P2345,3,4,38.39
10608,2021,225P2743,2,2,49.98
10609,2021,238P3915,1,3,29.31
10610,2021,135F0007,77,4,30.97
10611,2021,110P1117,1,18,84.21
10612,2021,117P1531,20,18,71.07
10613,2021,123P2311,6,18,112.35
10614,2021,123P2386,2,4,46.13
10615,2021,123P2390,1,3,82.71
10616,2021,111P1186,14,5,26.47
10617,2021,112P1219,1,18,80.79
10618,2021,126P2607,2,2,86.98
10619,2021,141P4127,6,3,72.1
10620,2021,308P0022,8,18,89.46
10621,2021,110F0008,22,4,50.82
10622,2021,111F0004,33,18,98.8
10623,2021,111F0032,1,5,48.14
10624,2021,111F0049,13,8,42.97
10625,2021,116P1615,2,2,82.52
10626,2021,111F0089,7,4,77.05
10627,2021,117P1515,2,18,107.0
10628,2021,112F0036,15,2,97.75
10629,2021,134F0030,6,2,73.29
10630,2021,409F0001,16,18,92.11
10631,2021,521F0162,4,2,110.41
10632,2021,224P4605,6,5,30.79
10633,2021,226P2634,1,3,112.29
10634,2021,232P3236,4,5,9.87
10635,2021,221F0035,1,3,97.71
10636,2021,605P0301,11,4,44.01
10637,2021,110P1187,12,4,65.26
10638,2021,121P2115,4,2,90.98
10639,2021,124P2404,7,3,49.5
10640,2021,131P3116,1,2,97.9
10641,2021,135P3557,4,18,101.81
10642,2021,308P0028,2,4,19.29
10643,2021,309P0056,2,6,73.86
10644,2021,310P0028,1,4,30.87
10645,2021,410P0018,2,4,48.36
10646,2021,111F0002,74,9,85.2
10647,2021,123F0022,1,2,83.42
10648,2021,302F0604,3,4,86.25
10649,2021,601F0496,3,4,72.89
10650,2021,602F0147,8,2,45.83
10651,2021,238P3828,2,2,58.15
10652,2021,224F0004,1,5,17.27
10653,2021,220P2815,1,18,88.17
10654,2021,220P2916,3,4,9.87
10655,2021,222P2349,11,18,85.82
10656,2021,226P2680,3,4,21.38
10657,2021,601P0307,3,6,83.35
10658,2021,605P0317,4,5,85.46
10659,2021,605P0326,2,2,70.88
10660,2021,124P2424,2,2,47.63
10661,2021,124P2486,3,4,42.65
10662,2021,134P1520,10,3,59.2
10663,2021,134P3451,6,2,86.49
10664,2021,134P3453,2,4,20.21
10665,2021,135P3526,2,3,63.8
10666,2021,143P4229,1,5,33.9
10667,2021,517P0024,1,5,75.05
10668,2021,521P0006,16,3,93.9
10669,2021,301P0002,12,7,47.95
10670,2021,301P0075,6,18,88.98
10671,2021,308P0003,10,18,85.96
10672,2021,110F0020,3,18,69.58
10673,2021,125F0018,12,3,61.51
10674,2021,131F0009,4,2,31.73
10675,2021,132F0019,5,2,91.59
10676,2021,135F0004,4,18,82.87
10677,2021,135F0006,3,3,72.6
10678,2021,135F0013,15,2,89.84
10679,2021,143F0001,52,2,49.55
10680,2021,302F0616,11,8,107.44
10681,2021,302F0833,21,3,68.85
10682,2021,517F0302,27,9,76.51
10683,2021,522F0036,7,8,37.71
10684,2021,601F0340,4,2,76.17
10685,2021,603F0500,2,3,56.41
10686,2021,238P3914,3,5,43.2
10687,2021,221P3412,1,18,79.85
10688,2021,222P2210,4,8,61.85
10689,2021,222P2284,3,18,45.89
10690,2021,606P0310,4,2,81.84
10691,2021,113P1314,1,6,54.79
10692,2021,123P2366,8,5,42.72
10693,2021,123P2384,4,4,38.95
10694,2021,125P2508,1,3,68.4
10695,2021,308P0024,10,18,72.78
10696,2021,407P0041,14,4,47.57
10697,2021,111F0033,4,2,98.0
10698,2021,111F0056,2,9,177.51
10699,2021,113F0005,26,2,88.31
10700,2021,133F0015,34,8,44.37
10701,2021,135F0004,10,3,46.96
10702,2021,135F0015,30,3,72.8
10703,2021,143F0012,2,7,54.86
10704,2021,301F0403,5,3,63.64
10705,2021,301F0688,1,2,84.98
10706,2021,302F0396,22,18,113.21
10707,2021,303F0424,4,5,49.07
10708,2021,520F0004,3,6,48.85
10709,2021,601F0107,1,4,83.95
10710,2021,601F0469,2,3,89.93
10711,2021,601F0494,13,18,60.39
10712,2021,604F0448,7,18,105.86
10713,2021,606F0024,5,4,74.35
10714,2021,606F0166,24,9,38.53
10715,2021,143P4348,1,5,35.99
10716,2021,135F0007,79,4,27.8
10717,2021,135F0007,36,4,10.62
10718,2021,220P2003,1,8,225.47
10719,2021,221P3119,1,4,51.79
10720,2021,222P2240,1,18,77.43
10721,2021,222P2340,4,5,78.75
10722,2021,603P0071,8,18,105.22
10723,2021,111P1109,4,2,87.82
10724,2021,116P1229,1,18,102.07
10725,2021,117P1511,4,2,80.96
10726,2021,123P2350,4,18,134.92
10727,2021,125P2507,4,3,45.38
10728,2021,141P4132,6,5,28.6
10729,2021,517P0081,1,4,80.45
10730,2021,309P0061,13,2,64.16
10731,2021,310P0026,4,3,38.57
10732,2021,410P0082,21,2,82.63
10733,2021,110F0041,3,6,78.49
10734,2021,112F0003,1,6,81.72
10735,2021,112F0014,2,4,57.03
10736,2021,112F0032,5,4,60.36
10737,2021,113F0012,19,4,59.44
10738,2021,116F0022,3,5,38.14
10739,2021,131F0010,1,3,38.47
10740,2021,134F0030,4,2,73.29
10741,2021,302F0426,6,8,66.92
10742,2021,309F0913,2,18,89.29
10743,2021,521F0032,15,7,36.27
10744,2021,601F0227,6,6,83.4
10745,2021,603F0106,2,9,38.27
10746,2021,606F0177,32,2,104.75
10747,2021,221P3451,2,2,63.98
10748,2021,112P1640,1,9,35.72
10749,2021,116P1229,2,18,102.06
10750,2021,116P1611,3,18,95.64
10751,2021,123P2358,7,4,47.69
10752,2021,123P2391,1,3,62.77
10753,2021,131P3136,7,2,120.34
10754,2021,133P1231,7,6,23.93
10755,2021,134P3417,2,3,40.67
10756,2021,302P0015,1,18,84.82
10757,2021,407P0015,2,2,97.46
10758,2021,110F0009,25,2,88.03
10759,2021,111F0015,16,18,50.92
10760,2021,111F0060,1,4,60.82
10761,2021,112F0082,5,18,121.91
10762,2021,113F0014,9,6,87.71
10763,2021,123F0029,13,18,110.78
10764,2021,125F0012,3,3,67.85
10765,2021,132F0005,11,4,29.69
10766,2021,521F0049,4,2,72.98
10767,2021,303P0034,2,2,63.71
10768,2021,224P2403,2,2,40.24
10769,2021,225P2748,4,5,64.36
10770,2021,226P2624,1,3,30.0
10771,2021,230P3043,1,3,40.0
10772,2021,232P3202,6,18,105.17
10773,2021,110P1117,4,18,84.21
10774,2021,110P1187,4,4,65.26
10775,2021,116P1644,5,2,77.43
10776,2021,122P2209,3,3,85.6
10777,2021,123P2373,2,5,37.92
10778,2021,123P2381,2,4,30.16
10779,2021,125P2525,1,3,37.96
10780,2021,126P2636,1,4,47.62
10781,2021,135P3536,2,3,56.71
10782,2021,141P4142,1,5,55.72
10783,2021,301P0006,5,6,50.53
10784,2021,301P0077,2,2,4.21
10785,2021,310P0014,6,3,56.16
10786,2021,310P0048,6,18,91.08
10787,2021,409P0028,4,4,42.96
10788,2021,414P0050,9,18,112.65
10789,2021,111F0015,17,2,88.65
10790,2021,111F0139,4,18,101.96
10791,2021,112F0008,5,4,46.99
10792,2021,113F0012,10,2,102.6
10793,2021,125F0019,2,18,99.32
10794,2021,131F0036,6,2,134.91
10795,2021,141F0002,87,9,60.83
10796,2021,302F0354,1,3,93.1
10797,2021,302F0424,9,7,63.16
10798,2021,409F0001,28,5,53.68
10799,2021,517F0080,1,8,113.15
10800,2021,521F0040,9,2,92.02
10801,2021,521F0077,4,9,82.49
10802,2021,521F0141,7,6,52.66
10803,2021,521F0181,2,6,45.31
10804,2021,522F0051,3,3,57.75
10805,2021,601F0223,2,2,84.49
10806,2021,232P3309,1,4,37.78
10807,2021,238P3832,1,4,22.74
10808,2021,413P0018,11,4,16.79
10809,2021,221P2139,5,18,95.17
10810,2021,606P0309,1,2,82.25
10811,2021,116P1230,14,3,56.94
10812,2021,125P2501,1,3,28.42
10813,2021,126P2607,7,2,86.98
10814,2021,131P3148,2,5,55.57
10815,2021,141P4131,8,6,31.24
10816,2021,301P0011,11,2,87.26
10817,2021,310P0048,28,18,91.07
10818,2021,414P0046,4,5,32.79
10819,2021,133F0018,20,9,96.26
10820,2021,302F0300,2,18,89.04
10821,2021,302F0396,20,18,113.21
10822,2021,303F0436,7,3,79.75
10823,2021,520F0006,5,4,64.58
10824,2021,521F0139,5,8,62.0
10825,2021,522F0059,1,6,52.77
10826,2021,603F0440,4,4,66.28
10827,2021,221F0059,1,2,153.96
10828,2021,221F0070,2,18,86.63
10829,2021,224P4606,3,5,15.4
10830,2021,131P3115,2,4,39.38
